"id","time","out","outeq","state","state_index","spp_index"
"31",29.4,85.0467293439894,1,765.420564095905,1,0
"31",29.4,85.0467293439894,1,525.87875682696,2,0
"31",30,82.2624437967993,1,0,0,0
"31",30,82.2624437967993,1,740.361994171194,1,0
"31",30,82.2624437967993,1,533.378099223054,2,0
"32",24,47.401749507937,1,0,0,0
"32",24,47.401749507937,1,426.615745571433,1,0
"32",24,47.401749507937,1,365.705422700619,2,0
"32",26.25,111.663043166486,1,0,0,0
"32",26.25,111.663043166486,1,1004.96738849838,1,0
"32",26.25,111.663043166486,1,545.890948679455,2,0
"32",26.5,109.206021051161,1,0,0,0
"32",26.5,109.206021051161,1,982.854189460452,1,0
"32",26.5,109.206021051161,1,558.342655628495,2,0
"32",27.3,102.589121215106,1,0,0,0
"32",27.3,102.589121215106,1,923.302090935952,1,0
"32",27.3,102.589121215106,1,588.283863740239,2,0
"32",28.75,169.22465358868,1,0,0,0
"32",28.75,169.22465358868,1,1523.02188229812,1,0
"32",28.75,169.22465358868,1,753.574126201054,2,0
"32",30.5,146.314020290635,1,0,0,0
"32",30.5,146.314020290635,1,1316.82618261572,1,0
"32",30.5,146.314020290635,1,863.815920943521,2,0
"32",34.25,123.298023350403,1,0,0,0
"32",34.25,123.298023350403,1,1109.68221015363,1,0
"32",34.25,123.298023350403,1,896.296992076392,2,0
"33",24.6,38.5490071755298,1,0,0,0
"33",24.6,38.5490071755298,1,346.941064579768,1,0
"33",24.6,38.5490071755298,1,297.412327034966,2,0
"33",26,100.932023672922,1,0,0,0
"33",26,100.932023672922,1,908.388213056299,1,0
"33",26,100.932023672922,1,391.621023844417,2,0
"33",31,71.9415492606667,1,0,0,0
"33",31,71.9415492606667,1,647.473943346,1,0
"33",31,71.9415492606667,1,507.489417265583,2,0
"34",24,41.8250730952385,1,0,0,0
"34",24,41.8250730952385,1,376.425657857147,1,0
"34",24,41.8250730952385,1,322.681255324075,2,0
"34",25.7,112.158736358382,1,0,0,0
"34",25.7,112.158736358382,1,1009.42862722544,1,0
"34",25.7,112.158736358382,1,395.000292838644,2,0
"34",31.7,75.1888322078639,1,0,0,0
"34",31.7,75.1888322078639,1,676.699489870775,1,0
"34",31.7,75.1888322078639,1,542.113500547604,2,0
"36",24.3,27.7086380068948,1,0,0,0
"36",24.3,27.7086380068948,1,249.377742062053,1,0
"36",24.3,27.7086380068948,1,213.774962101268,2,0
"37",20.2,30.1975099010882,1,0,0,0
"37",20.2,30.1975099010882,1,271.777589109794,1,0
"37",20.2,30.1975099010882,1,232.896266927543,2,0
"37",20.9,80.9488282110897,1,0,0,0
"37",20.9,80.9488282110897,1,728.539453899808,1,0
"37",20.9,80.9488282110897,1,261.365992804701,2,0
"37",21.3,76.9335227219167,1,0,0,0
"37",21.3,76.9335227219167,1,692.40170449725,1,0
"37",21.3,76.9335227219167,1,286.458929489453,2,0
"37",22.2,118.549029789557,1,0,0,0
"37",22.2,118.549029789557,1,1066.94126810601,1,0
"37",22.2,118.549029789557,1,377.076856000894,2,0
"37",24.5,93.6214354136422,1,0,0,0
"37",24.5,93.6214354136422,1,842.59291872278,1,0
"37",24.5,93.6214354136422,1,517.373717271595,2,0
"37",25.3,88.6028756154714,1,0,0,0
